measurement_id,time,latitude,longitude,rsrp_dbm,rsrq_db,rssi_dbm,sinr_db,pathloss_db,dl_throughput_mbps,ul_throughput_mbps,operator,timing_advance,frequency_khz,channel_number,pci,cell_id,enb_id,sector_id
654,2024-10-13 15:17:12.721,48.198723,16.339876,-88.5,-12.8,-54.9,4.9,105.0,28.2,0.2,A,5.0,1855000.0,1700,290,163341,638,13
655,2024-10-13 15:17:13.225,48.198677,16.33989,-87.6,-13.4,-55.1,2.3,104.0,27.0,0.1,A,5.0,1855000.0,1700,290,163341,638,13
656,2024-10-13 15:17:13.728,48.198677,16.33989,-87.0,-13.4,-57.1,2.4,105.0,23.5,0.2,A,5.0,1855000.0,1700,290,163341,638,13
658,2024-10-13 15:17:14.228,48.198635,16.339903,-86.8,-12.6,-53.5,3.2,105.0,27.2,0.1,A,5.0,1855000.0,1700,290,163341,638,13
659,2024-10-13 15:17:14.732,48.198635,16.339903,-87.6,-14.1,-55.4,3.2,104.0,29.3,0.2,A,5.0,1855000.0,1700,290,163341,638,13
660,2024-10-13 15:17:15.232,48.198601,16.339914,-88.5,-13.8,-54.8,3.9,104.0,28.7,0.1,A,5.0,1855000.0,1700,290,163341,638,13
661,2024-10-13 15:17:15.747,48.198601,16.339914,-89.9,-13.3,-55.9,2.8,105.0,29.2,0.2,A,5.0,1855000.0,1700,290,163341,638,13
662,2024-10-13 15:17:16.256,48.198574,16.33992,-88.9,-14.8,-57.0,1.6,105.0,27.9,0.2,A,5.0,1855000.0,1700,290,163341,638,13
663,2024-10-13 15:17:16.756,48.198574,16.33992,-88.8,-14.7,-57.3,3.1,106.0,27.1,0.1,A,5.0,1855000.0,1700,290,163341,638,13
665,2024-10-13 15:17:17.261,48.198559,16.33992,-88.4,-13.8,-55.7,3.2,106.0,33.3,0.2,A,5.0,1855000.0,1700,290,163341,638,13
666,2024-10-13 15:17:17.771,48.198559,16.33992,-90.4,-14.3,-56.1,1.9,105.0,30.1,0.1,A,5.0,1855000.0,1700,290,163341,638,13
667,2024-10-13 15:17:18.283,48.198544,16.339914,-88.9,-13.4,-55.6,5.8,106.0,30.8,0.1,A,5.0,1855000.0,1700,290,163341,638,13
668,2024-10-13 15:17:18.793,48.198544,16.339914,-88.6,-13.3,-55.3,5.2,105.0,36.7,0.2,A,5.0,1855000.0,1700,290,163341,638,13
669,2024-10-13 15:17:19.298,48.198528,16.339899,-89.1,-13.7,-55.3,2.9,106.0,29.3,0.2,A,5.0,1855000.0,1700,290,163341,638,13
670,2024-10-13 15:17:19.801,48.198528,16.339899,-89.4,-13.6,-55.8,4.6,107.0,29.4,0.1,A,5.0,1855000.0,1700,290,163341,638,13
672,2024-10-13 15:17:20.302,48.198517,16.33987,-90.0,-14.1,-55.9,1.3,108.0,31.4,0.1,A,5.0,1855000.0,1700,290,163341,638,13
673,2024-10-13 15:17:20.803,48.198517,16.33987,-87.4,-13.1,-54.3,4.0,107.0,27.0,0.1,A,4.0,1855000.0,1700,290,163341,638,13
674,2024-10-13 15:17:21.315,48.198513,16.339834,-91.6,-14.6,-56.9,3.1,108.0,26.6,0.1,A,5.0,1855000.0,1700,290,163341,638,13
675,2024-10-13 15:17:21.820,48.198513,16.339834,-92.9,-14.8,-58.1,1.6,107.0,30.7,0.1,A,5.0,1855000.0,1700,290,163341,638,13
676,2024-10-13 15:17:22.331,48.198509,16.33979,-93.0,-15.9,-57.7,1.2,108.0,25.9,0.1,A,5.0,1855000.0,1700,290,163341,638,13
677,2024-10-13 15:17:22.831,48.198509,16.33979,-90.6,-13.4,-58.3,2.5,107.0,25.6,0.1,A,5.0,1855000.0,1700,290,163341,638,13
679,2024-10-13 15:17:23.334,48.198502,16.339746,-91.1,-14.7,-56.4,2.2,107.0,25.7,0.1,A,5.0,1855000.0,1700,290,163341,638,13
680,2024-10-13 15:17:23.841,48.198502,16.339746,-91.4,-14.0,-57.4,1.7,108.0,22.7,0.2,A,5.0,1855000.0,1700,290,163341,638,13
681,2024-10-13 15:17:24.345,48.198494,16.339703,-91.8,-14.4,-56.7,2.5,107.0,23.5,0.1,A,5.0,1855000.0,1700,290,163341,638,13
682,2024-10-13 15:17:24.845,48.198494,16.339703,-90.4,-14.4,-56.1,3.2,107.0,29.7,0.1,A,5.0,1855000.0,1700,290,163341,638,13
683,2024-10-13 15:17:25.354,48.19849,16.339663,-93.1,-15.1,-57.7,-0.8,107.0,30.0,0.1,A,5.0,1855000.0,1700,290,163341,638,13
684,2024-10-13 15:17:25.854,48.19849,16.339663,-92.3,-14.6,-56.9,2.3,108.0,27.6,0.1,A,5.0,1855000.0,1700,290,163341,638,13
686,2024-10-13 15:17:26.358,48.198486,16.339624,-91.6,-15.3,-58.4,1.2,109.0,30.1,0.1,A,5.0,1855000.0,1700,290,163341,638,13
687,2024-10-13 15:17:26.861,48.198486,16.339624,-87.6,-13.8,-58.1,5.2,108.0,29.2,0.1,A,5.0,1855000.0,1700,290,163341,638,13
688,2024-10-13 15:17:27.361,48.198479,16.339584,-93.4,-14.9,-58.1,0.4,108.0,30.0,0.1,A,5.0,1855000.0,1700,290,163341,638,13
689,2024-10-13 15:17:27.862,48.198479,16.339584,-92.4,-14.6,-57.5,3.2,108.0,22.5,0.1,A,5.0,1855000.0,1700,290,163341,638,13
690,2024-10-13 15:17:28.372,48.198471,16.339537,-92.8,-14.6,-58.2,1.6,108.0,28.2,0.1,A,5.0,1855000.0,1700,290,163341,638,13
691,2024-10-13 15:17:28.875,48.198471,16.339537,-92.6,-14.2,-58.4,1.2,108.0,24.1,0.1,A,5.0,1855000.0,1700,290,163341,638,13
692,2024-10-13 15:17:29.378,48.198463,16.339489,-92.6,-15.2,-57.4,1.1,108.0,25.8,0.1,A,5.0,1855000.0,1700,290,163341,638,13
694,2024-10-13 15:17:29.878,48.198463,16.339489,-92.7,-14.9,-57.8,-0.3,108.0,23.2,0.1,A,4.0,1855000.0,1700,290,163341,638,13
695,2024-10-13 15:17:30.398,48.198456,16.339441,-93.5,-16.6,-58.5,-2.3,110.0,23.2,0.1,A,5.0,1855000.0,1700,290,163341,638,13
696,2024-10-13 15:17:30.906,48.198456,16.339441,-91.8,-17.8,-56.9,-2.0,110.0,14.5,0.1,A,5.0,1855000.0,1700,290,163341,638,13
697,2024-10-13 15:17:31.410,48.198448,16.339399,-91.3,-14.9,-56.4,3.9,109.0,22.2,0.1,A,5.0,1855000.0,1700,290,163341,638,13
699,2024-10-13 15:17:31.913,48.198448,16.339399,-91.6,-15.5,-55.3,3.2,107.0,23.9,0.1,A,5.0,1855000.0,1700,290,163341,638,13
701,2024-10-13 15:17:32.414,48.198444,16.339367,-91.4,-15.7,-55.6,5.0,106.0,27.4,0.2,A,5.0,1855000.0,1700,290,163341,638,13
702,2024-10-13 15:17:32.918,48.198444,16.339367,-92.5,-16.8,-54.6,1.7,107.0,23.7,0.2,A,5.0,1855000.0,1700,290,163341,638,13
703,2024-10-13 15:17:33.421,48.198441,16.33934,-89.1,-16.9,-55.9,0.8,108.0,17.2,0.3,A,5.0,1855000.0,1700,290,163341,638,13
704,2024-10-13 15:17:33.929,48.198441,16.33934,-91.7,-16.6,-55.1,1.3,108.0,11.6,0.3,A,6.0,1855000.0,1700,290,163341,638,13
705,2024-10-13 15:17:34.431,48.198433,16.339315,-96.4,-18.7,-57.8,0.3,109.0,10.7,0.1,A,6.0,1855000.0,1700,290,163341,638,13
706,2024-10-13 15:17:34.933,48.198433,16.339315,-90.1,-14.9,-55.2,3.7,106.0,13.7,0.1,A,6.0,1855000.0,1700,290,163341,638,13
708,2024-10-13 15:17:35.433,48.198429,16.339285,-93.4,-19.5,-56.6,-1.2,110.0,14.0,0.2,A,5.0,1855000.0,1700,290,163341,638,13
709,2024-10-13 15:17:35.945,48.198429,16.339285,-85.9,-13.8,-52.2,3.8,105.0,14.3,0.3,A,5.0,1855000.0,1700,380,1213965,4742,13
710,2024-10-13 15:17:36.452,48.198425,16.339247,-90.7,-15.6,-53.9,0.9,104.0,17.6,0.2,A,5.0,1855000.0,1700,380,1213965,4742,13
711,2024-10-13 15:17:36.957,48.198425,16.339247,-88.6,-16.1,-55.6,-2.3,107.0,13.0,0.1,A,5.0,1855000.0,1700,380,1213965,4742,13
712,2024-10-13 15:17:37.458,48.198421,16.339207,-89.7,-15.8,-53.9,-0.7,105.0,12.1,0.1,A,5.0,1855000.0,1700,380,1213965,4742,13
713,2024-10-13 15:17:37.963,48.198421,16.339207,-83.7,-14.1,-51.3,3.9,104.0,15.6,0.1,A,5.0,1855000.0,1700,380,1213965,4742,13
714,2024-10-13 15:17:38.468,48.198425,16.339161,-86.4,-15.5,-54.3,0.2,103.0,18.7,0.1,A,5.0,1855000.0,1700,380,1213965,4742,13
716,2024-10-13 15:17:38.983,48.198425,16.339161,-87.9,-15.4,-52.5,-3.5,106.0,25.1,0.2,A,5.0,1855000.0,1700,380,1213965,4742,13
717,2024-10-13 15:17:39.483,48.198433,16.339115,-90.4,-15.6,-54.1,-1.8,110.0,16.7,0.1,A,4.0,1855000.0,1700,380,1213965,4742,13
718,2024-10-13 15:17:39.983,48.198433,16.339115,-88.2,-15.4,-54.9,-2.1,110.0,15.7,0.1,A,5.0,1855000.0,1700,380,1213965,4742,13
719,2024-10-13 15:17:40.491,48.19846,16.339077,-91.1,-16.0,-53.1,-1.7,110.0,14.6,0.2,A,6.0,1855000.0,1700,380,1213965,4742,13
720,2024-10-13 15:17:40.992,48.19846,16.339077,-86.6,-13.3,-51.8,3.8,104.0,14.4,0.2,A,5.0,1855000.0,1700,378,1213963,4742,11
721,2024-10-13 15:17:41.501,48.198494,16.339052,-86.9,-16.3,-50.6,0.5,105.0,25.8,0.1,A,5.0,1855000.0,1700,378,1213963,4742,11
723,2024-10-13 15:17:42.001,48.198494,16.339052,-85.2,-15.4,-49.3,1.3,104.0,21.5,0.1,A,5.0,1855000.0,1700,378,1213963,4742,11
724,2024-10-13 15:17:42.508,48.198536,16.339037,-85.9,-17.4,-48.6,-5.3,105.0,11.8,0.1,A,5.0,1855000.0,1700,378,1213963,4742,11
725,2024-10-13 15:17:43.018,48.198536,16.339037,-89.6,-19.1,-50.2,-8.5,109.0,11.0,0.1,A,5.0,1855000.0,1700,378,1213963,4742,11
726,2024-10-13 15:17:43.526,48.198582,16.339024,-89.3,-15.5,-53.8,-3.2,109.0,10.8,0.1,A,5.0,1855000.0,1700,378,1213963,4742,11
727,2024-10-13 15:17:44.044,48.198582,16.339024,-83.6,-13.9,-49.6,6.3,105.0,4.3,0.2,A,5.0,1855000.0,1700,380,1213965,4742,13
729,2024-10-13 15:17:44.551,48.198631,16.33901,-87.1,-14.9,-55.8,2.4,104.0,3.9,0.2,A,5.0,1855000.0,1700,380,1213965,4742,13
730,2024-10-13 15:17:45.051,48.198631,16.33901,-85.8,-14.2,-54.6,4.5,108.0,10.6,0.1,A,6.0,1855000.0,1700,380,1213965,4742,13
731,2024-10-13 15:17:45.561,48.198681,16.338991,-86.9,-14.3,-57.4,4.9,106.0,13.8,0.1,A,,1855000.0,1700,380,1213965,4742,13
732,2024-10-13 15:17:46.067,48.198681,16.338991,-84.6,-13.4,-55.8,4.7,107.0,11.2,0.2,A,,1855000.0,1700,380,1213965,4742,13
734,2024-10-13 15:17:46.567,48.198734,16.338972,-90.9,-15.9,-57.4,2.4,109.0,10.5,0.2,A,,1855000.0,1700,380,1213965,4742,13
735,2024-10-13 15:17:47.076,48.198734,16.338972,-90.3,-13.4,-57.3,1.3,109.0,12.0,0.2,A,,1855000.0,1700,380,1213965,4742,13
736,2024-10-13 15:17:47.576,48.198788,16.338953,-92.8,-17.3,-58.4,-3.0,109.0,11.1,0.2,A,,1855000.0,1700,380,1213965,4742,13
737,2024-10-13 15:17:48.078,48.198788,16.338953,-93.7,-16.4,-57.4,-0.2,110.0,12.0,0.2,A,,1855000.0,1700,380,1213965,4742,13
738,2024-10-13 15:17:48.578,48.198841,16.338934,-91.8,-16.3,-54.9,0.0,108.0,13.6,0.3,A,,1855000.0,1700,380,1213965,4742,13
740,2024-10-13 15:17:49.086,48.198841,16.338934,-89.7,-13.6,-56.0,3.7,108.0,11.7,0.2,A,,1855000.0,1700,380,1213965,4742,13
741,2024-10-13 15:17:49.586,48.198898,16.338913,-91.5,-14.8,-56.3,-0.2,107.0,12.6,0.3,A,,1855000.0,1700,380,1213965,4742,13
742,2024-10-13 15:17:50.096,48.198898,16.338913,-94.3,-15.1,-59.1,-0.6,110.0,16.5,0.2,A,,1855000.0,1700,380,1213965,4742,13
743,2024-10-13 15:17:50.599,48.198952,16.338892,-89.3,-14.3,-54.9,3.9,107.0,13.3,0.3,A,,1855000.0,1700,380,1213965,4742,13
744,2024-10-13 15:17:51.104,48.198952,16.338892,-87.6,-13.5,-54.1,3.0,104.0,16.3,0.2,A,,1855000.0,1700,380,1213965,4742,13
745,2024-10-13 15:17:51.613,48.199005,16.338871,-88.2,-12.8,-55.4,3.7,103.0,18.6,0.2,A,,1855000.0,1700,380,1213965,4742,13
747,2024-10-13 15:17:52.120,48.199005,16.338871,-91.8,-18.3,-58.6,-3.6,108.0,11.0,0.2,A,,1855000.0,1700,380,1213965,4742,13
748,2024-10-13 15:17:52.628,48.199059,16.33885,-94.4,-17.0,-57.5,-4.2,109.0,10.6,0.2,A,,1855000.0,1700,380,1213965,4742,13
749,2024-10-13 15:17:53.132,48.199059,16.33885,-91.4,-15.4,-56.0,0.6,108.0,9.1,0.3,A,,1855000.0,1700,380,1213965,4742,13
750,2024-10-13 15:17:53.644,48.199112,16.338827,-96.4,-17.0,-57.2,-3.5,110.0,8.4,0.2,A,,1855000.0,1700,380,1213965,4742,13
751,2024-10-13 15:17:54.152,48.199112,16.338827,-95.0,-15.3,-58.4,-2.0,111.0,5.7,0.2,A,5.0,1855000.0,1700,385,132364,517,12
753,2024-10-13 15:17:54.652,48.199169,16.338804,-93.7,-15.3,-56.1,-3.3,110.0,4.8,0.2,A,6.0,1855000.0,1700,385,132364,517,12
754,2024-10-13 15:17:55.155,48.199169,16.338804,-89.3,-15.4,-53.8,-3.7,109.0,8.2,0.2,A,,1855000.0,1700,385,132364,517,12
755,2024-10-13 15:17:55.660,48.199223,16.338783,-89.5,-17.9,-55.6,-2.1,107.0,11.5,0.3,A,,1855000.0,1700,385,132364,517,12
756,2024-10-13 15:17:56.163,48.199223,16.338783,-89.8,-15.2,-53.1,1.0,107.0,15.8,0.3,A,,1855000.0,1700,385,132364,517,12
758,2024-10-13 15:17:56.663,48.19928,16.338766,-89.0,-15.8,-53.3,3.3,106.0,17.2,0.3,A,,1855000.0,1700,385,132364,517,12
759,2024-10-13 15:17:57.170,48.19928,16.338766,-84.3,-14.3,-49.5,5.2,104.0,16.8,0.3,A,,1855000.0,1700,385,132364,517,12
760,2024-10-13 15:17:57.671,48.199333,16.338745,-85.5,-15.2,-54.4,0.7,104.0,22.7,0.3,A,,1855000.0,1700,385,132364,517,12
761,2024-10-13 15:17:58.178,48.199333,16.338745,-88.6,-14.1,-54.9,-2.2,106.0,25.4,0.3,A,,1855000.0,1700,385,132364,517,12
762,2024-10-13 15:17:58.678,48.199387,16.338726,-86.7,-16.0,-50.7,-1.8,108.0,15.8,0.4,A,,1855000.0,1700,385,132364,517,12
763,2024-10-13 15:17:59.179,48.199387,16.338726,-92.2,-14.2,-57.5,-2.1,110.0,17.1,0.3,A,,1855000.0,1700,385,132364,517,12
765,2024-10-13 15:17:59.686,48.19944,16.338707,-90.3,-14.6,-56.2,2.2,105.0,19.9,0.3,A,,1855000.0,1700,385,132364,517,12
766,2024-10-13 15:18:00.186,48.19944,16.338707,-91.2,-15.1,-56.1,-0.5,105.0,24.8,0.3,A,,1855000.0,1700,385,132364,517,12
767,2024-10-13 15:18:00.688,48.199493,16.338686,-89.0,-15.0,-55.4,-0.8,105.0,24.7,0.3,A,,1855000.0,1700,385,132364,517,12
768,2024-10-13 15:18:01.197,48.199493,16.338686,-89.4,-16.8,-52.6,-4.3,104.0,18.9,0.4,A,,1855000.0,1700,385,132364,517,12
769,2024-10-13 15:18:01.703,48.199547,16.338661,-93.3,-15.7,-57.6,4.7,110.0,16.7,0.1,A,,1855000.0,1700,385,132364,517,12
771,2024-10-13 15:18:02.203,48.199547,16.338661,-89.6,-16.1,-53.5,0.7,107.0,23.8,0.2,A,,1855000.0,1700,385,132364,517,12
772,2024-10-13 15:18:02.703,48.1996,16.338634,-92.0,-15.0,-57.0,1.8,105.0,23.1,0.2,A,,1855000.0,1700,385,132364,517,12
774,2024-10-13 15:18:03.209,48.1996,16.338634,-90.8,-16.8,-52.4,-2.4,105.0,21.3,0.4,A,,1855000.0,1700,385,132364,517,12
775,2024-10-13 15:18:03.719,48.199654,16.33861,-89.6,-16.8,-52.4,-0.1,105.0,20.3,0.3,A,,1855000.0,1700,385,132364,517,12
776,2024-10-13 15:18:04.223,48.199707,16.338587,-89.9,-16.8,-52.8,-0.9,105.0,22.6,0.3,A,,1855000.0,1700,385,132364,517,12
777,2024-10-13 15:18:04.723,48.199707,16.338587,-89.8,-15.6,-54.2,0.6,104.0,19.0,0.3,A,,1855000.0,1700,385,132364,517,12
778,2024-10-13 15:18:05.223,48.19976,16.33857,-89.7,-15.1,-54.6,-0.2,105.0,20.2,0.3,A,,1855000.0,1700,385,132364,517,12
779,2024-10-13 15:18:05.726,48.19976,16.33857,-89.1,-15.3,-53.9,-0.5,106.0,23.0,0.4,A,,1855000.0,1700,385,132364,517,12
781,2024-10-13 15:18:06.248,48.199814,16.338556,-97.8,-18.8,-59.1,,105.0,17.9,0.4,A,,2630000.0,2850,385,132354,517,2
782,2024-10-13 15:18:06.760,48.199814,16.338556,-95.2,-20.3,-54.4,-2.2,113.0,19.7,0.1,A,6.0,2630000.0,2850,385,132354,517,2
783,2024-10-13 15:18:07.269,48.199871,16.338541,-97.1,-20.1,-56.9,-1.6,113.0,22.7,0.4,A,6.0,2630000.0,2850,385,132354,517,2
784,2024-10-13 15:18:07.774,48.199871,16.338541,-96.8,-18.8,-59.3,-1.7,113.0,24.1,0.5,A,6.0,2630000.0,2850,385,132354,517,2
785,2024-10-13 15:18:08.280,48.199924,16.338524,-97.8,-19.1,-58.0,-4.1,114.0,22.9,0.3,A,6.0,2630000.0,2850,385,132354,517,2
786,2024-10-13 15:18:08.787,48.199924,16.338524,-97.8,-18.2,-58.3,-2.5,113.0,20.7,0.4,A,6.0,2630000.0,2850,385,132354,517,2
788,2024-10-13 15:18:09.307,48.199974,16.338507,-96.1,-18.9,-55.4,-1.1,112.0,27.9,0.2,A,6.0,2630000.0,2850,385,132354,517,2
789,2024-10-13 15:18:09.812,48.199974,16.338507,-96.4,-19.3,-57.1,-1.5,112.0,33.0,0.1,A,6.0,2630000.0,2850,385,132354,517,2
790,2024-10-13 15:18:10.314,48.20002,16.33849,-97.3,-20.2,-57.4,-2.1,112.0,32.7,0.2,A,6.0,2630000.0,2850,385,132354,517,2
791,2024-10-13 15:18:10.826,48.20002,16.33849,-96.7,-17.9,-57.6,-1.2,112.0,29.8,0.2,A,6.0,2630000.0,2850,385,132354,517,2
792,2024-10-13 15:18:11.331,48.200054,16.338478,-95.2,-18.4,-56.8,-1.1,112.0,31.9,0.2,A,6.0,2630000.0,2850,385,132354,517,2
793,2024-10-13 15:18:11.831,48.200054,16.338478,-97.5,-19.8,-57.7,-3.6,112.0,29.5,0.1,A,6.0,2630000.0,2850,385,132354,517,2
795,2024-10-13 15:18:12.335,48.200089,16.338472,-98.3,-20.4,-57.4,-1.2,112.0,12.6,0.2,A,6.0,2630000.0,2850,385,132354,517,2
796,2024-10-13 15:18:12.873,48.200089,16.338472,-98.4,-20.4,-58.1,-2.3,114.0,10.8,0.1,A,6.0,2630000.0,2850,385,132354,517,2
797,2024-10-13 15:18:13.390,48.200115,16.338482,-85.4,-11.3,-54.2,3.6,105.0,4.7,0.2,A,7.0,1855000.0,1700,385,132364,517,12
798,2024-10-13 15:18:13.898,48.200115,16.338482,-87.1,-15.6,-51.6,1.4,101.0,10.4,0.2,A,6.0,1855000.0,1700,385,132364,517,12
799,2024-10-13 15:18:14.405,48.200134,16.338509,-85.6,-12.6,-53.1,-2.1,102.0,11.8,0.1,A,6.0,1855000.0,1700,385,132364,517,12
800,2024-10-13 15:18:14.905,48.200134,16.338509,-88.9,-13.8,-52.7,3.8,103.0,11.3,0.1,A,6.0,1855000.0,1700,385,132364,517,12
802,2024-10-13 15:18:15.406,48.200146,16.338545,-87.5,-15.3,-52.1,1.6,102.0,13.0,0.1,A,6.0,1855000.0,1700,385,132364,517,12
803,2024-10-13 15:18:15.912,48.200146,16.338545,-86.4,-13.3,-51.9,7.2,102.0,21.7,0.1,A,6.0,1855000.0,1700,385,132364,517,12
804,2024-10-13 15:18:16.416,48.200153,16.338589,-87.8,-12.6,-53.4,11.0,102.0,19.4,0.1,A,6.0,1855000.0,1700,385,132364,517,12
805,2024-10-13 15:18:16.923,48.200153,16.338589,-88.8,-14.1,-53.4,7.7,103.0,15.5,0.1,A,6.0,1855000.0,1700,385,132364,517,12
806,2024-10-13 15:18:17.423,48.200157,16.338636,-89.1,-15.6,-51.9,-2.3,103.0,19.6,0.1,A,6.0,1855000.0,1700,385,132364,517,12
808,2024-10-13 15:18:17.931,48.200157,16.338636,-95.5,-16.4,-57.1,-0.1,108.0,11.7,0.1,A,6.0,1855000.0,1700,385,132364,517,12
809,2024-10-13 15:18:18.431,48.200165,16.338692,-91.2,-15.4,-54.5,-2.6,107.0,17.9,0.1,A,6.0,1855000.0,1700,385,132364,517,12
810,2024-10-13 15:18:18.947,48.200165,16.338692,-94.4,-16.3,-57.3,-4.5,108.0,14.5,0.1,A,6.0,1855000.0,1700,385,132364,517,12
811,2024-10-13 15:18:19.452,48.200169,16.338755,-95.9,-15.3,-60.7,4.7,110.0,12.1,0.1,A,6.0,1855000.0,1700,385,132364,517,12
812,2024-10-13 15:18:19.955,48.200169,16.338755,-92.8,-10.9,-61.9,6.2,111.0,10.6,0.1,A,6.0,1855000.0,1700,386,132365,517,13
813,2024-10-13 15:18:20.463,48.200176,16.338821,-93.1,-12.6,-60.0,3.6,109.0,21.8,0.1,A,6.0,1855000.0,1700,386,132365,517,13
815,2024-10-13 15:18:20.963,48.200176,16.338821,-93.8,-14.2,-59.1,-1.9,109.0,25.8,0.1,A,6.0,1855000.0,1700,386,132365,517,13
816,2024-10-13 15:18:21.480,48.20018,16.338888,-93.3,-13.1,-60.3,4.0,109.0,21.9,0.1,A,6.0,1855000.0,1700,386,132365,517,13
817,2024-10-13 15:18:21.997,48.20018,16.338888,-96.7,-13.4,-61.4,1.5,110.0,23.4,0.1,A,6.0,1855000.0,1700,386,132365,517,13
818,2024-10-13 15:18:22.501,48.200188,16.338957,-94.6,-13.4,-61.2,7.3,110.0,23.5,0.1,A,6.0,1855000.0,1700,386,132365,517,13
819,2024-10-13 15:18:23.014,48.200188,16.338957,-95.6,-13.4,-62.3,4.1,109.0,20.2,0.1,A,6.0,1855000.0,1700,386,132365,517,13
821,2024-10-13 15:18:23.520,48.200195,16.339024,-94.6,-14.1,-60.5,1.7,110.0,19.6,0.1,A,6.0,1855000.0,1700,386,132365,517,13
822,2024-10-13 15:18:24.024,48.200195,16.339024,-96.2,-13.3,-62.8,7.0,110.0,26.2,0.1,A,6.0,1855000.0,1700,386,132365,517,13
823,2024-10-13 15:18:24.542,48.200199,16.339087,-96.2,-14.5,-61.7,3.0,111.0,19.5,0.1,A,6.0,1855000.0,1700,386,132365,517,13
824,2024-10-13 15:18:25.042,48.200199,16.339087,-94.4,-14.8,-59.7,-0.1,110.0,23.9,0.2,A,6.0,1855000.0,1700,386,132365,517,13
825,2024-10-13 15:18:25.547,48.200203,16.339142,-93.6,-14.5,-59.1,3.8,109.0,26.3,0.1,A,6.0,1855000.0,1700,386,132365,517,13
826,2024-10-13 15:18:26.059,48.200203,16.339142,-89.6,-12.4,-57.1,8.9,107.0,19.3,0.1,A,6.0,1855000.0,1700,386,132365,517,13
827,2024-10-13 15:18:26.561,48.200207,16.339186,-93.3,-14.2,-59.1,8.5,106.0,20.3,0.1,A,6.0,1855000.0,1700,386,132365,517,13
828,2024-10-13 15:18:27.061,48.200207,16.339186,-92.9,-13.2,-59.8,2.0,107.0,27.6,0.1,A,6.0,1855000.0,1700,386,132365,517,13
829,2024-10-13 15:18:27.577,48.200211,16.33922,-93.9,-15.1,-58.8,4.1,106.0,32.1,0.1,A,5.0,1855000.0,1700,386,132365,517,13
831,2024-10-13 15:18:28.084,48.200211,16.33922,-86.6,-11.3,-55.3,8.9,105.0,30.6,0.1,A,6.0,1855000.0,1700,386,132365,517,13
832,2024-10-13 15:18:28.601,48.200211,16.339252,-90.1,-15.1,-54.0,6.5,107.0,31.2,0.1,A,5.0,1855000.0,1700,386,132365,517,13
833,2024-10-13 15:18:29.162,48.200211,16.339252,-91.4,-11.6,-59.8,10.3,105.0,28.5,0.1,A,5.0,1855000.0,1700,386,132365,517,13
834,2024-10-13 15:18:29.681,48.200191,16.339279,-88.6,-12.4,-56.3,13.9,103.0,21.8,0.1,A,5.0,1855000.0,1700,386,132365,517,13
836,2024-10-13 15:18:30.187,48.200191,16.339279,-89.6,-13.0,-56.5,6.4,104.0,27.3,0.1,A,5.0,1855000.0,1700,386,132365,517,13
837,2024-10-13 15:18:30.699,48.200169,16.339294,-86.5,-13.0,-53.3,15.4,103.0,54.6,0.1,A,5.0,1855000.0,1700,386,132365,517,13
839,2024-10-13 15:18:31.199,48.200169,16.339294,-84.2,-11.7,-52.4,15.7,100.0,41.3,0.1,A,5.0,1855000.0,1700,386,132365,517,13
840,2024-10-13 15:18:31.710,48.20015,16.339304,-84.2,-11.6,-52.6,8.6,103.0,38.4,0.1,A,5.0,1855000.0,1700,386,132365,517,13
841,2024-10-13 15:18:32.235,48.200134,16.33931,-86.2,-13.1,-52.5,9.4,104.0,40.1,0.1,A,5.0,1855000.0,1700,386,132365,517,13
842,2024-10-13 15:18:32.754,48.200134,16.33931,-86.1,-12.7,-53.4,11.2,103.0,35.8,0.1,A,5.0,1855000.0,1700,386,132365,517,13
843,2024-10-13 15:18:33.271,48.200123,16.339315,-88.1,-13.3,-54.8,12.1,103.0,34.8,0.1,A,5.0,1855000.0,1700,386,132365,517,13
844,2024-10-13 15:18:33.783,48.200123,16.339315,-85.4,-13.6,-51.8,3.5,102.0,39.4,0.2,A,5.0,1855000.0,1700,386,132365,517,13
846,2024-10-13 15:18:34.289,48.200115,16.339317,-88.5,-12.5,-56.0,5.7,103.0,37.1,0.2,A,5.0,1855000.0,1700,386,132365,517,13
847,2024-10-13 15:18:34.807,48.200115,16.339317,-84.4,-12.8,-51.6,13.6,101.0,43.4,0.2,A,5.0,1855000.0,1700,386,132365,517,13
848,2024-10-13 15:18:35.307,48.200108,16.339321,-84.4,-12.8,-51.6,13.3,100.0,47.3,0.1,A,5.0,1855000.0,1700,386,132365,517,13
849,2024-10-13 15:18:35.807,48.200108,16.339321,-84.9,-12.3,-52.6,9.3,99.0,42.3,0.1,A,5.0,1855000.0,1700,386,132365,517,13
850,2024-10-13 15:18:36.323,48.2001,16.339325,-86.1,-12.3,-53.8,10.3,100.0,42.3,0.2,A,5.0,1855000.0,1700,386,132365,517,13
851,2024-10-13 15:18:36.823,48.2001,16.339325,-87.7,-11.9,-55.8,7.7,102.0,42.2,0.1,A,5.0,1855000.0,1700,386,132365,517,13
852,2024-10-13 15:18:37.336,48.200089,16.339331,-91.6,-12.9,-57.9,7.8,106.0,28.5,0.1,A,5.0,1855000.0,1700,386,132365,517,13
854,2024-10-13 15:18:37.853,48.200089,16.339331,-90.1,-13.4,-56.8,8.2,104.0,21.3,0.2,A,5.0,1855000.0,1700,386,132365,517,13
