operator,technology,enb_id,sector_id,cell_id,pci,channel_number,longitude,latitude,height_m,azimuth_deg
A,LTE,624,12,159756,37,1700,16.36875975498344,48.20203310870481,32,195.0
A,LTE,3534,21,904725,285,1871,16.36752007988875,48.19003310326909,58,20.0
A,LTE,3534,11,904715,285,1700,16.36752007988875,48.19003310326909,58,20.0
A,LTE,3534,6,904710,285,6250,16.36752007988875,48.19003310326909,58,20.0
A,LTE,471,13,120589,215,1700,16.386905723762982,48.193859757517,34,265.0
A,LTE,471,23,120599,215,1871,16.386905723762982,48.193859757517,34,265.0
A,LTE,471,8,120584,215,6250,16.386905723762982,48.193859757517,34,265.0
A,LTE,7792,11,1994763,450,1700,16.379494622652626,48.1881406303067,38,70.0
A,LTE,7792,21,1994773,450,1871,16.379494622652626,48.1881406303067,38,70.0
A,LTE,7792,12,1994764,451,1700,16.379494622652626,48.1881406303067,38,240.0
A,LTE,7792,22,1994774,451,1871,16.379494622652626,48.1881406303067,38,240.0
A,LTE,7792,6,1994758,450,6250,16.379494622652626,48.1881406303067,38,70.0
A,LTE,7792,8,1994760,452,6250,16.379494622652626,48.1881406303067,38,320.0
A,LTE,7792,13,1994765,452,1700,16.379494622652626,48.1881406303067,38,320.0
A,LTE,7792,23,1994775,452,1871,16.379494622652626,48.1881406303067,38,320.0
A,LTE,533,21,136469,369,1871,16.373664556445775,48.18746986362317,27,340.0
A,LTE,533,11,136459,369,1700,16.373664556445775,48.18746986362317,27,340.0
A,LTE,533,6,136454,369,6250,16.373664556445775,48.18746986362317,27,340.0
A,LTE,533,7,136455,370,6250,16.373664556445775,48.18746986362317,27,230.0
A,LTE,3534,7,904711,286,6250,16.36752007988875,48.19003310326909,58,155.0
A,LTE,7792,7,1994759,451,6250,16.379494622652626,48.1881406303067,38,240.0
A,LTE,533,8,136456,371,6250,16.373664556445775,48.18746986362317,27,190.0
A,LTE,533,13,136461,371,1700,16.373664556445775,48.18746986362317,27,190.0
A,LTE,533,23,136471,371,1871,16.373664556445775,48.18746986362317,27,190.0
A,LTE,533,12,136460,370,1700,16.373664556445775,48.18746986362317,27,230.0
A,LTE,471,12,120588,214,1700,16.386905723762982,48.193859757517,34,115.0
A,LTE,471,22,120598,214,1871,16.386905723762982,48.193859757517,34,115.0
A,LTE,471,7,120583,214,6250,16.386905723762982,48.193859757517,34,115.0
A,LTE,471,11,120587,213,1700,16.386905723762982,48.193859757517,34,40.0
A,LTE,471,21,120597,213,1871,16.386905723762982,48.193859757517,34,40.0
A,LTE,471,6,120582,213,6250,16.386905723762982,48.193859757517,34,40.0
A,LTE,6751,22,1728278,8,1871,16.3023023901166,48.21373100663463,31,295.0
A,LTE,460,23,117783,458,1871,16.305778870273915,48.210163251367774,31,215.0
A,LTE,6751,12,1728268,8,1700,16.3023023901166,48.21373100663463,31,295.0
A,LTE,460,13,117773,458,1700,16.305778870273915,48.210163251367774,31,215.0
A,LTE,410,13,104973,41,1700,16.320592089341837,48.21891458387113,33,295.0
A,LTE,460,8,117768,458,6250,16.305778870273915,48.210163251367774,31,215.0
A,LTE,6751,21,1728277,7,1871,16.3023023901166,48.21373100663463,31,200.0
A,LTE,6751,11,1728267,7,1700,16.3023023901166,48.21373100663463,31,200.0
A,LTE,531,8,135944,434,6250,16.290031403308358,48.20685866570239,31,325.0
A,LTE,531,23,135959,434,1871,16.290031403308358,48.20685866570239,31,325.0
A,LTE,531,6,135942,432,6250,16.290031403308358,48.20685866570239,31,70.0
A,LTE,3942,8,1009160,353,6250,16.29476552486623,48.20398493961936,27,280.0
A,LTE,531,13,135949,434,1700,16.290031403308358,48.20685866570239,31,325.0
A,LTE,3942,23,1009175,353,1871,16.29476552486623,48.20398493961936,27,280.0
A,LTE,3942,13,1009165,353,1700,16.29476552486623,48.20398493961936,27,280.0
A,LTE,531,21,135957,432,1871,16.290031403308358,48.20685866570239,31,70.0
A,LTE,531,11,135947,432,1700,16.290031403308358,48.20685866570239,31,70.0
A,LTE,531,22,135958,433,1871,16.290031403308358,48.20685866570239,31,195.0
A,LTE,531,7,135943,433,6250,16.290031403308358,48.20685866570239,31,195.0
A,LTE,531,12,135948,433,1700,16.290031403308358,48.20685866570239,31,195.0
A,LTE,3942,11,1009163,351,1700,16.29476552486623,48.20398493961936,27,80.0
A,LTE,3942,21,1009173,351,1871,16.29476552486623,48.20398493961936,27,80.0
A,LTE,3942,6,1009158,351,6250,16.29476552486623,48.20398493961936,27,80.0
A,LTE,460,12,117772,457,1700,16.305778870273915,48.210163251367774,31,205.0
A,LTE,460,22,117782,457,1871,16.305778870273915,48.210163251367774,31,205.0
A,LTE,460,6,117766,456,6250,16.305778870273915,48.210163251367774,31,360.0
A,LTE,460,21,117781,456,1871,16.305778870273915,48.210163251367774,31,360.0
A,LTE,460,11,117771,456,1700,16.305778870273915,48.210163251367774,31,360.0
A,LTE,460,7,117767,457,6250,16.305778870273915,48.210163251367774,31,205.0
A,LTE,541,13,138509,221,1700,16.312695897977125,48.201164939167676,35,320.0
A,LTE,541,23,138519,221,1871,16.312695897977125,48.201164939167676,35,320.0
A,LTE,3942,12,1009164,352,1700,16.29476552486623,48.20398493961936,27,160.0
A,LTE,3942,22,1009174,352,1871,16.29476552486623,48.20398493961936,27,160.0
A,LTE,3942,7,1009159,352,6250,16.29476552486623,48.20398493961936,27,160.0
A,LTE,922,11,236043,387,1700,16.293525849771463,48.19825496704504,19,20.0
A,LTE,922,21,236053,387,1871,16.293525849771463,48.19825496704504,19,20.0
A,LTE,922,22,236054,388,1871,16.293525849771463,48.19825496704504,19,125.0
A,LTE,922,12,236044,388,1700,16.293525849771463,48.19825496704504,19,125.0
A,LTE,4387,8,1123080,71,6250,16.29801742620207,48.196470581397485,31,260.0
A,LTE,4387,21,1123093,69,1871,16.29801742620207,48.196470581397485,31,70.0
A,LTE,4387,11,1123083,69,1700,16.29801742620207,48.196470581397485,31,70.0
A,LTE,4387,13,1123085,71,1700,16.29801742620207,48.196470581397485,31,260.0
A,LTE,4387,6,1123078,69,6250,16.29801742620207,48.196470581397485,31,70.0
A,LTE,541,8,138504,221,6250,16.312695897977125,48.201164939167676,35,320.0
A,LTE,410,8,104968,41,6250,16.320592089341837,48.21891458387113,33,295.0
A,LTE,526,12,134668,28,1700,16.310387227691475,48.225719476784725,33,130.0
A,LTE,472,8,120840,245,6250,16.32270313026432,48.21037277406511,33,290.0
A,LTE,472,23,120855,245,1871,16.32270313026432,48.21037277406511,33,290.0
A,LTE,520,7,133127,136,6250,16.346526451652313,48.18930846207201,31,105.0
A,LTE,520,22,133142,136,1871,16.346526451652313,48.18930846207201,31,105.0
A,LTE,520,12,133132,136,1700,16.346526451652313,48.18930846207201,31,105.0
A,LTE,3534,12,904716,286,1700,16.36752007988875,48.19003310326909,58,155.0
A,LTE,3534,22,904726,286,1871,16.36752007988875,48.19003310326909,58,155.0
A,LTE,1018,8,260616,110,6250,16.36513954438062,48.18413386677158,30,135.0
A,LTE,1018,6,260614,108,6250,16.36513954438062,48.18413386677158,30,60.0
A,LTE,1018,11,260619,108,1700,16.36513954438062,48.18413386677158,30,60.0
A,LTE,1018,23,260631,110,1871,16.36513954438062,48.18413386677158,30,135.0
A,LTE,1018,22,260630,109,1871,16.36513954438062,48.18413386677158,30,125.0
A,LTE,1018,21,260629,108,1871,16.36513954438062,48.18413386677158,30,60.0
A,LTE,1018,7,260615,109,6250,16.36513954438062,48.18413386677158,30,125.0
A,LTE,1018,12,260620,109,1700,16.36513954438062,48.18413386677158,30,125.0
A,LTE,1018,13,260621,110,1700,16.36513954438062,48.18413386677158,30,135.0
A,LTE,1855,6,474886,87,6250,16.343903371016957,48.181528404045594,28,50.0
A,LTE,638,7,163335,289,6250,16.341828262705853,48.19676399135449,50,170.0
A,LTE,452,22,115734,304,1871,16.35207804012042,48.19465619266557,32,160.0
A,LTE,452,12,115724,304,1700,16.35207804012042,48.19465619266557,32,160.0
A,LTE,520,6,133126,135,6250,16.346526451652313,48.18930846207201,31,65.0
A,LTE,1855,11,474891,87,1700,16.343903371016957,48.181528404045594,28,50.0
A,LTE,1855,21,474901,87,1871,16.343903371016957,48.181528404045594,28,50.0
A,LTE,520,8,133128,137,6250,16.346526451652313,48.18930846207201,31,315.0
A,LTE,520,23,133143,137,1871,16.346526451652313,48.18930846207201,31,315.0
A,LTE,520,13,133133,137,1700,16.346526451652313,48.18930846207201,31,315.0
A,LTE,624,13,159757,38,1700,16.36875975498344,48.20203310870481,32,195.0
A,LTE,494,13,126477,419,1700,16.279458232391292,48.1680797150784,33,235.0
A,LTE,1297,23,332055,35,1871,16.285476944808153,48.17629311996417,19,265.0
A,LTE,7153,6,1831174,119,6250,16.27186746822363,48.16605461807253,17,40.0
A,LTE,1297,8,332040,35,6250,16.285476944808153,48.17629311996417,19,265.0
A,LTE,1297,13,332045,35,1700,16.285476944808153,48.17629311996417,19,265.0
A,LTE,494,12,126476,418,1700,16.279458232391292,48.1680797150784,33,130.0
A,LTE,1297,7,332039,34,6250,16.285476944808153,48.17629311996417,19,135.0
A,LTE,494,11,126475,417,1700,16.279458232391292,48.1680797150784,33,15.0
A,LTE,558,8,142856,446,6250,16.296544189133176,48.170260499352175,21,280.0
A,LTE,1297,12,332044,34,1700,16.285476944808153,48.17629311996417,19,135.0
A,LTE,365,12,93452,421,1700,16.28097638522456,48.18823046447723,26,145.0
A,LTE,574,23,146967,410,1871,16.26768131899005,48.18756568798704,20,235.0
A,LTE,574,8,146952,410,6250,16.26768131899005,48.18756568798704,20,235.0
A,LTE,574,13,146957,410,1700,16.26768131899005,48.18756568798704,20,235.0
A,LTE,1188,8,304136,56,6250,16.300954917187802,48.18498435697648,30,245.0
A,LTE,574,22,146966,409,1871,16.26768131899005,48.18756568798704,20,335.0
A,LTE,558,6,142854,444,6250,16.296544189133176,48.170260499352175,21,10.0
A,LTE,953,7,243975,385,6250,16.296373509228722,48.17738334905218,18,160.0
A,LTE,1188,23,304151,56,1871,16.300954917187802,48.18498435697648,30,245.0
A,LTE,1188,7,304135,55,6250,16.300954917187802,48.18498435697648,30,195.0
A,LTE,1188,13,304141,56,1700,16.300954917187802,48.18498435697648,30,245.0
A,LTE,953,6,243974,384,6250,16.296373509228722,48.17738334905218,18,40.0
A,LTE,1061,7,271623,103,6250,16.30099983295208,48.18808074079175,28,135.0
A,LTE,1188,6,304134,54,6250,16.300954917187802,48.18498435697648,30,25.0
A,LTE,1262,12,323084,88,1700,16.295160783592276,48.19181771312023,28,60.0
A,LTE,1198,23,306711,80,1871,16.317654598356608,48.19130269786497,30,350.0
A,LTE,396,23,101399,260,1871,16.327015043637974,48.1863259466217,41,270.0
A,LTE,1061,6,271622,102,6250,16.30099983295208,48.18808074079175,28,20.0
A,LTE,1061,8,271624,104,6250,16.30099983295208,48.18808074079175,28,230.0
A,LTE,1262,13,323085,89,1700,16.295160783592276,48.19181771312023,28,285.0
A,LTE,290,22,74262,424,1871,16.283033527229634,48.19799749241746,38,155.0
A,LTE,1855,23,474903,89,1871,16.343903371016957,48.181528404045594,28,240.0
A,LTE,7182,22,1838614,139,1871,16.263108894183624,48.19357830756772,20,115.0
A,LTE,2022,6,517638,18,6250,16.2882347727364,48.18646369714756,24,40.0
A,LTE,290,7,74247,424,6250,16.283033527229634,48.19799749241746,38,155.0
A,LTE,7943,7,2033415,436,6250,16.291154297416156,48.19547656781078,22,155.0
A,LTE,313,6,80134,411,6250,16.27684413490838,48.19184765571068,40,345.0
A,LTE,313,7,80135,412,6250,16.27684413490838,48.19184765571068,40,135.0
A,LTE,290,12,74252,424,1700,16.283033527229634,48.19799749241746,38,155.0
A,LTE,313,11,80139,411,1700,16.27684413490838,48.19184765571068,40,345.0
A,LTE,365,6,93446,420,6250,16.28097638522456,48.18823046447723,26,30.0
A,LTE,1157,13,296205,116,1700,16.28598898452107,48.18935038375116,22,335.0
A,LTE,365,8,93448,422,6250,16.28097638522456,48.18823046447723,26,240.0
A,LTE,574,12,146956,409,1700,16.26768131899005,48.18756568798704,20,335.0
A,LTE,1157,11,296203,114,1700,16.28598898452107,48.18935038375116,22,40.0
A,LTE,1157,12,296204,115,1700,16.28598898452107,48.18935038375116,22,195.0
A,LTE,1262,23,323095,89,1871,16.295160783592276,48.19181771312023,28,285.0
A,LTE,2022,7,517639,19,6250,16.2882347727364,48.18646369714756,24,150.0
A,LTE,365,7,93447,421,6250,16.28097638522456,48.18823046447723,26,145.0
A,LTE,2022,8,517640,20,6250,16.2882347727364,48.18646369714756,24,260.0
A,LTE,953,8,243976,386,6250,16.296373509228722,48.17738334905218,18,310.0
A,LTE,1073,12,274700,4,1700,16.28096740207178,48.18192372416293,15,205.0
A,LTE,1297,6,332038,33,6250,16.285476944808153,48.17629311996417,19,20.0
A,LTE,1073,11,274699,3,1700,16.28096740207178,48.18192372416293,15,355.0
A,LTE,1157,21,296213,114,1871,16.28598898452107,48.18935038375116,22,40.0
A,LTE,1157,22,296214,115,1871,16.28598898452107,48.18935038375116,22,195.0
A,LTE,1157,23,296215,116,1871,16.28598898452107,48.18935038375116,22,335.0
A,LTE,7943,22,2033430,436,1871,16.291154297416156,48.19547656781078,22,155.0
A,LTE,365,22,93462,421,1871,16.28097638522456,48.18823046447723,26,145.0
A,LTE,1073,22,274710,4,1871,16.28096740207178,48.18192372416293,15,205.0
A,LTE,1073,21,274709,3,1871,16.28096740207178,48.18192372416293,15,355.0
A,LTE,1297,21,332053,33,1871,16.285476944808153,48.17629311996417,19,20.0
A,LTE,1297,11,332043,33,1700,16.285476944808153,48.17629311996417,19,20.0
A,LTE,365,11,93451,420,1700,16.28097638522456,48.18823046447723,26,30.0
A,LTE,365,21,93461,420,1871,16.28097638522456,48.18823046447723,26,30.0
A,LTE,365,13,93453,422,1700,16.28097638522456,48.18823046447723,26,240.0
A,LTE,365,23,93463,422,1871,16.28097638522456,48.18823046447723,26,240.0
A,LTE,1297,22,332054,34,1871,16.285476944808153,48.17629311996417,19,135.0
A,LTE,558,13,142861,446,1700,16.296544189133176,48.170260499352175,21,280.0
A,LTE,558,23,142871,446,1871,16.296544189133176,48.170260499352175,21,280.0
A,LTE,558,11,142859,444,1700,16.296544189133176,48.170260499352175,21,10.0
A,LTE,558,21,142869,444,1871,16.296544189133176,48.170260499352175,21,10.0
A,LTE,1168,23,299031,53,1871,16.32361042870375,48.17443009242069,23,300.0
A,LTE,7263,22,1859350,481,1871,16.3323779858962,48.17453792222555,27,260.0
A,LTE,1168,13,299021,53,1700,16.32361042870375,48.17443009242069,23,300.0
A,LTE,1719,11,440075,45,1700,16.3283355671086,48.183540911037184,32,35.0
A,LTE,1168,7,299015,52,6250,16.32361042870375,48.17443009242069,23,175.0
A,LTE,1168,8,299016,53,6250,16.32361042870375,48.17443009242069,23,300.0
A,LTE,7263,12,1859340,481,1700,16.3323779858962,48.17453792222555,27,260.0
A,LTE,7263,7,1859335,481,6250,16.3323779858962,48.17453792222555,27,260.0
A,LTE,1168,6,299014,51,6250,16.32361042870375,48.17443009242069,23,115.0
A,LTE,7263,21,1859349,480,1871,16.3323779858962,48.17453792222555,27,60.0
A,LTE,7263,11,1859339,480,1700,16.3323779858962,48.17453792222555,27,60.0
A,LTE,7263,6,1859334,480,6250,16.3323779858962,48.17453792222555,27,60.0
A,LTE,1855,7,474887,88,6250,16.343903371016957,48.181528404045594,28,180.0
A,LTE,1855,22,474902,88,1871,16.343903371016957,48.181528404045594,28,180.0
A,LTE,1855,12,474892,88,1700,16.343903371016957,48.181528404045594,28,180.0
A,LTE,870,21,222741,456,1871,16.33118322656564,48.17803028721723,26,60.0
A,LTE,417,12,106764,280,1700,16.33996875006367,48.19023671961715,28,190.0
A,LTE,870,11,222731,456,1700,16.33118322656564,48.17803028721723,26,60.0
A,LTE,1719,21,440085,45,1871,16.3283355671086,48.183540911037184,32,35.0
A,LTE,396,22,101398,259,1871,16.327015043637974,48.1863259466217,41,120.0
A,LTE,396,12,101388,259,1700,16.327015043637974,48.1863259466217,41,120.0
A,LTE,1719,6,440070,45,6250,16.3283355671086,48.183540911037184,32,35.0
A,LTE,1719,7,440071,46,6250,16.3283355671086,48.183540911037184,32,120.0
A,LTE,1719,8,440072,47,6250,16.3283355671086,48.183540911037184,32,190.0
A,LTE,1198,22,306710,79,1871,16.317654598356608,48.19130269786497,30,100.0
A,LTE,396,8,101384,260,6250,16.327015043637974,48.1863259466217,41,270.0
A,LTE,1778,13,455181,41,1700,16.327940308382754,48.17909651934926,29,275.0
A,LTE,1778,8,455176,41,6250,16.327940308382754,48.17909651934926,29,275.0
A,LTE,870,8,222728,458,6250,16.33118322656564,48.17803028721723,26,280.0
A,LTE,870,6,222726,456,6250,16.33118322656564,48.17803028721723,26,60.0
A,LTE,870,7,222727,457,6250,16.33118322656564,48.17803028721723,26,155.0
A,LTE,1778,7,455175,40,6250,16.327940308382754,48.17909651934926,29,180.0
A,LTE,1778,6,455174,39,6250,16.327940308382754,48.17909651934926,29,
A,LTE,1855,13,474893,89,1700,16.343903371016957,48.181528404045594,28,240.0
A,LTE,1778,12,455180,40,1700,16.327940308382754,48.17909651934926,29,180.0
A,LTE,1778,22,455190,40,1871,16.327940308382754,48.17909651934926,29,180.0
A,LTE,1719,22,440086,46,1871,16.3283355671086,48.183540911037184,32,120.0
A,LTE,1168,11,299019,51,1700,16.32361042870375,48.17443009242069,23,115.0
A,LTE,1168,21,299029,51,1871,16.32361042870375,48.17443009242069,23,115.0
A,LTE,870,23,222743,458,1871,16.33118322656564,48.17803028721723,26,280.0
A,LTE,870,13,222733,458,1700,16.33118322656564,48.17803028721723,26,280.0
A,LTE,1168,12,299020,52,1700,16.32361042870375,48.17443009242069,23,175.0
A,LTE,870,12,222732,457,1700,16.33118322656564,48.17803028721723,26,155.0
A,LTE,870,22,222742,457,1871,16.33118322656564,48.17803028721723,26,155.0
A,LTE,1855,8,474888,89,6250,16.343903371016957,48.181528404045594,28,240.0
A,LTE,1778,21,455189,39,1871,16.327940308382754,48.17909651934926,29,
A,LTE,1719,12,440076,46,1700,16.3283355671086,48.183540911037184,32,120.0
A,LTE,1719,13,440077,47,1700,16.3283355671086,48.183540911037184,32,190.0
A,LTE,417,22,106774,280,1871,16.33996875006367,48.19023671961715,28,190.0
A,LTE,1719,23,440087,47,1871,16.3283355671086,48.183540911037184,32,190.0
A,LTE,1073,23,274711,5,1871,16.28096740207178,48.18192372416293,15,275.0
A,LTE,1073,13,274701,5,1700,16.28096740207178,48.18192372416293,15,275.0
A,LTE,290,8,74248,425,6250,16.283033527229634,48.19799749241746,38,275.0
A,LTE,7943,23,2033431,437,1871,16.291154297416156,48.19547656781078,22,240.0
A,LTE,7943,13,2033421,437,1700,16.291154297416156,48.19547656781078,22,240.0
A,LTE,313,22,80150,412,1871,16.27684413490838,48.19184765571068,40,135.0
A,LTE,1061,23,271639,104,1871,16.30099983295208,48.18808074079175,28,230.0
A,LTE,7943,8,2033416,437,6250,16.291154297416156,48.19547656781078,22,240.0
A,LTE,313,12,80140,412,1700,16.27684413490838,48.19184765571068,40,135.0
A,LTE,1061,13,271629,104,1700,16.30099983295208,48.18808074079175,28,230.0
A,LTE,1262,22,323094,88,1871,16.295160783592276,48.19181771312023,28,60.0
A,LTE,1061,21,271637,102,1871,16.30099983295208,48.18808074079175,28,20.0
A,LTE,1061,11,271627,102,1700,16.30099983295208,48.18808074079175,28,20.0
A,LTE,1061,12,271628,103,1700,16.30099983295208,48.18808074079175,28,135.0
A,LTE,1061,22,271638,103,1871,16.30099983295208,48.18808074079175,28,135.0
A,LTE,1198,8,306696,80,6250,16.317654598356608,48.19130269786497,30,350.0
A,LTE,1198,7,306695,79,6250,16.317654598356608,48.19130269786497,30,100.0
A,LTE,1655,7,423687,1,6250,16.310710621194882,48.19529093662771,30,175.0
A,LTE,1198,12,306700,79,1700,16.317654598356608,48.19130269786497,30,100.0
A,LTE,1198,6,306694,78,6250,16.317654598356608,48.19130269786497,30,40.0
A,LTE,1198,11,306699,78,1700,16.317654598356608,48.19130269786497,30,40.0
A,LTE,1198,21,306709,78,1871,16.317654598356608,48.19130269786497,30,40.0
A,LTE,1198,13,306701,80,1700,16.317654598356608,48.19130269786497,30,350.0
A,LTE,1655,22,423702,1,1871,16.310710621194882,48.19529093662771,30,175.0
A,LTE,1655,12,423692,1,1700,16.310710621194882,48.19529093662771,30,175.0
A,LTE,1655,6,423686,0,6250,16.310710621194882,48.19529093662771,30,15.0
A,LTE,1655,11,423691,0,1700,16.310710621194882,48.19529093662771,30,15.0
A,LTE,1655,21,423701,0,1871,16.310710621194882,48.19529093662771,30,15.0
A,LTE,1655,23,423703,2,1871,16.310710621194882,48.19529093662771,30,295.0
A,LTE,1655,13,423693,2,1700,16.310710621194882,48.19529093662771,30,295.0
A,LTE,1655,8,423688,2,6250,16.310710621194882,48.19529093662771,30,295.0
A,LTE,1262,11,323083,87,1700,16.295160783592276,48.19181771312023,28,15.0
A,LTE,1262,21,323093,87,1871,16.295160783592276,48.19181771312023,28,15.0
A,LTE,4387,7,1123079,70,6250,16.29801742620207,48.196470581397485,31,
A,LTE,7943,12,2033420,436,1700,16.291154297416156,48.19547656781078,22,155.0
A,LTE,313,21,80149,411,1871,16.27684413490838,48.19184765571068,40,345.0
A,LTE,290,23,74263,425,1871,16.283033527229634,48.19799749241746,38,275.0
A,LTE,290,13,74253,425,1700,16.283033527229634,48.19799749241746,38,275.0
A,LTE,290,6,74246,423,6250,16.283033527229634,48.19799749241746,38,25.0
A,LTE,7943,6,2033414,435,6250,16.291154297416156,48.19547656781078,22,75.0
A,LTE,290,11,74251,423,1700,16.283033527229634,48.19799749241746,38,25.0
A,LTE,290,21,74261,423,1871,16.283033527229634,48.19799749241746,38,25.0
A,LTE,922,13,236045,389,1700,16.293525849771463,48.19825496704504,19,295.0
A,LTE,922,23,236055,389,1871,16.293525849771463,48.19825496704504,19,295.0
A,LTE,410,23,104983,41,1871,16.320592089341837,48.21891458387113,33,295.0
A,LTE,541,22,138518,220,1871,16.312695897977125,48.201164939167676,35,120.0
A,LTE,541,7,138503,220,6250,16.312695897977125,48.201164939167676,35,120.0
A,LTE,541,6,138502,219,6250,16.312695897977125,48.201164939167676,35,10.0
A,LTE,541,21,138517,219,1871,16.312695897977125,48.201164939167676,35,10.0
A,LTE,541,11,138507,219,1700,16.312695897977125,48.201164939167676,35,10.0
A,LTE,541,12,138508,220,1700,16.312695897977125,48.201164939167676,35,120.0
A,LTE,1051,7,269063,173,6250,16.320843617622106,48.20691853327708,27,205.0
A,LTE,416,8,106504,254,6250,16.325981981058767,48.19991355165761,37,285.0
A,LTE,472,13,120845,245,1700,16.32270313026432,48.21037277406511,33,290.0
A,LTE,458,21,117269,261,1871,16.32838946602566,48.19179375903272,26,30.0
A,LTE,416,7,106503,253,6250,16.325981981058767,48.19991355165761,37,145.0
A,LTE,416,22,106518,253,1871,16.325981981058767,48.19991355165761,37,145.0
A,LTE,416,23,106519,254,1871,16.325981981058767,48.19991355165761,37,285.0
A,LTE,494,23,126487,419,1871,16.279458232391292,48.1680797150784,33,235.0
A,LTE,494,22,126486,418,1871,16.279458232391292,48.1680797150784,33,130.0
A,LTE,494,21,126485,417,1871,16.279458232391292,48.1680797150784,33,15.0
A,LTE,472,11,120843,243,1700,16.32270313026432,48.21037277406511,33,0.0
A,LTE,472,21,120853,243,1871,16.32270313026432,48.21037277406511,33,0.0
A,LTE,472,6,120838,243,6250,16.32270313026432,48.21037277406511,33,0.0
A,LTE,778,11,199179,210,1700,16.326485037618856,48.2106062412058,28,55.0
A,LTE,517,11,132363,384,1700,16.337911608058334,48.20225463927106,32,345.0
A,LTE,517,21,132373,384,1871,16.337911608058334,48.20225463927106,32,345.0
A,LTE,1446,7,370183,151,6250,16.33301578974893,48.20846907918958,24,160.0
A,LTE,1446,21,370197,150,1871,16.33301578974893,48.20846907918958,24,20.0
A,LTE,517,6,132358,384,6250,16.337911608058334,48.20225463927106,32,345.0
A,LTE,1446,11,370187,150,1700,16.33301578974893,48.20846907918958,24,20.0
A,LTE,1446,12,370188,151,1700,16.33301578974893,48.20846907918958,24,160.0
A,LTE,1446,22,370198,151,1871,16.33301578974893,48.20846907918958,24,160.0
A,LTE,778,12,199180,211,1700,16.326485037618856,48.2106062412058,28,110.0
A,LTE,1446,6,370182,150,6250,16.33301578974893,48.20846907918958,24,20.0
A,LTE,472,12,120844,244,1700,16.32270313026432,48.21037277406511,33,190.0
A,LTE,1446,8,370184,152,6250,16.33301578974893,48.20846907918958,24,245.0
A,LTE,778,23,199191,212,1871,16.326485037618856,48.2106062412058,28,235.0
A,LTE,472,22,120854,244,1871,16.32270313026432,48.21037277406511,33,190.0
A,LTE,472,7,120839,244,6250,16.32270313026432,48.21037277406511,33,190.0
A,LTE,778,13,199181,212,1700,16.326485037618856,48.2106062412058,28,235.0
A,LTE,1051,13,269069,497,1700,16.320843617622106,48.20691853327708,27,340.0
A,LTE,1051,23,269079,497,1871,16.320843617622106,48.20691853327708,27,340.0
A,LTE,1051,8,269064,497,6250,16.320843617622106,48.20691853327708,27,340.0
A,LTE,1051,21,269077,172,1871,16.320843617622106,48.20691853327708,27,135.0
A,LTE,1051,11,269067,172,1700,16.320843617622106,48.20691853327708,27,135.0
A,LTE,518,21,132629,255,1871,16.327015043637743,48.20457765881758,27,20.0
A,LTE,518,11,132619,255,1700,16.327015043637743,48.20457765881758,27,20.0
A,LTE,518,8,132616,257,6250,16.327015043637743,48.20457765881758,27,345.0
A,LTE,518,6,132614,255,6250,16.327015043637743,48.20457765881758,27,20.0
A,LTE,518,7,132615,256,6250,16.327015043637743,48.20457765881758,27,65.0
A,LTE,518,22,132630,256,1871,16.327015043637743,48.20457765881758,27,65.0
A,LTE,518,12,132620,256,1700,16.327015043637743,48.20457765881758,27,65.0
A,LTE,416,21,106517,252,1871,16.325981981058767,48.19991355165761,37,60.0
A,LTE,416,6,106502,252,6250,16.325981981058767,48.19991355165761,37,60.0
A,LTE,517,8,132360,386,6250,16.337911608058334,48.20225463927106,32,185.0
A,LTE,517,22,132374,385,1871,16.337911608058334,48.20225463927106,32,190.0
A,LTE,517,12,132364,385,1700,16.337911608058334,48.20225463927106,32,190.0
A,LTE,1051,12,269068,173,1700,16.320843617622106,48.20691853327708,27,205.0
A,LTE,1051,22,269078,173,1871,16.320843617622106,48.20691853327708,27,205.0
A,LTE,1051,6,269062,172,6250,16.320843617622106,48.20691853327708,27,135.0
A,LTE,416,11,106507,252,1700,16.325981981058767,48.19991355165761,37,60.0
A,LTE,416,12,106508,253,1700,16.325981981058767,48.19991355165761,37,145.0
A,LTE,517,7,132359,385,6250,16.337911608058334,48.20225463927106,32,190.0
A,LTE,416,13,106509,254,1700,16.325981981058767,48.19991355165761,37,285.0
A,LTE,458,6,117254,261,6250,16.32838946602566,48.19179375903272,26,30.0
A,LTE,458,11,117259,261,1700,16.32838946602566,48.19179375903272,26,30.0
A,LTE,458,8,117256,263,6250,16.32838946602566,48.19179375903272,26,245.0
A,LTE,396,21,101397,258,1871,16.327015043637974,48.1863259466217,41,60.0
A,LTE,396,11,101387,258,1700,16.327015043637974,48.1863259466217,41,60.0
A,LTE,396,13,101389,260,1700,16.327015043637974,48.1863259466217,41,270.0
A,LTE,638,8,163336,290,6250,16.341828262705853,48.19676399135449,50,285.0
A,LTE,638,12,163340,289,1700,16.341828262705853,48.19676399135449,50,170.0
A,LTE,396,6,101382,258,6250,16.327015043637974,48.1863259466217,41,60.0
A,LTE,396,7,101383,259,6250,16.327015043637974,48.1863259466217,41,120.0
A,LTE,458,7,117255,262,6250,16.32838946602566,48.19179375903272,26,190.0
A,LTE,638,13,163341,290,1700,16.341828262705853,48.19676399135449,50,285.0
